speciesCode,commonName,scientificName,locId,locName,observationDate,observationCount,latitude,longitude,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
mowowl1,Mottled Wood-Owl,Strix ocellata,L4799571,Pench National Park--Sillari Gate,2025-02-01 23:30,1.0,21.5883691,79.2832848,True,False,False,S212280949,
eabowl1,Eastern Barn Owl,Tyto javanica,L28316550,"Railway Station Road, Tirora, Maharashtra, IN (21.411, 79.927)",2025-02-01 21:51,2.0,21.4108644,79.9266021,True,False,True,S211504717,
spoowl1,Spotted Owlet,Athene brama,L28316550,"Railway Station Road, Tirora, Maharashtra, IN (21.411, 79.927)",2025-02-01 21:51,6.0,21.4108644,79.9266021,True,False,True,S211504717,
indthk1,Indian Thick-knee,Burhinus indicus,L39868609,"Parekh Farm, Nashik, Maharashtra, IN (19.971, 73.687)",2025-02-01 20:11,1.0,19.9712304,73.6872052,True,False,True,S211481460,
rewlap1,Red-wattled Lapwing,Vanellus indicus,L3148022,Fergusson College Campus,2025-02-01 18:39,2.0,18.5227923,73.839995,True,False,False,S211806254,
blakit1,Black Kite,Milvus migrans,L3148022,Fergusson College Campus,2025-02-01 18:39,3.0,18.5227923,73.839995,True,False,False,S211806254,
alepar2,Alexandrine Parakeet,Psittacula eupatria,L3148022,Fergusson College Campus,2025-02-01 18:39,25.0,18.5227923,73.839995,True,False,False,S211806254,
rorpar,Rose-ringed Parakeet,Psittacula krameri,L3148022,Fergusson College Campus,2025-02-01 18:39,18.0,18.5227923,73.839995,True,False,False,S211806254,
houcro1,House Crow,Corvus splendens,L3148022,Fergusson College Campus,2025-02-01 18:39,1.0,18.5227923,73.839995,True,False,False,S211806254,
labcro1,Large-billed Crow,Corvus macrorhynchos,L3148022,Fergusson College Campus,2025-02-01 18:39,3.0,18.5227923,73.839995,True,False,False,S211806254,
magrob,Oriental Magpie-Robin,Copsychus saularis,L3148022,Fergusson College Campus,2025-02-01 18:39,1.0,18.5227923,73.839995,True,False,False,S211806254,
laudov1,Laughing Dove,Spilopelia senegalensis,L39895529,Kalubai Temple,2025-02-01 18:15,4.0,18.3906824,73.8928758,True,False,True,S211607617,
