speciesCode,commonName,scientificName,locId,locName,observationDate,observationCount,latitude,longitude,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
rocpig,Rock Pigeon,Columba livia,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,5.0,19.1660279,73.2252451,True,False,True,S315403540,N
asikoe2,Asian Koel,Eudynamys scolopaceus,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,,19.1660279,73.2252451,True,False,True,S315403540,
houcro1,House Crow,Corvus splendens,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,3.0,19.1660279,73.2252451,True,False,True,S315403540,
comtai1,Common Tailorbird,Orthotomus sutorius,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,,19.1660279,73.2252451,True,False,True,S315403540,
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,1.0,19.1660279,73.2252451,True,False,True,S315403540,
pursun3,Purple-rumped Sunbird,Leptocoma zeylonica,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,1.0,19.1660279,73.2252451,True,False,True,S315403540,
houspa,House Sparrow,Passer domesticus,L60639942,"Badlapur, Maharashtra, IN (19.166, 73.225)",2026-04-01 10:04,3.0,19.1660279,73.2252451,True,False,True,S315403540,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,L57997931,"Thane, Maharashtra, IN (19.245, 72.985)",2026-04-01 09:59,1.0,19.2452657,72.9845021,True,False,True,S315403777,
spbfan1,Spot-breasted Fantail,Rhipidura albogularis,L57997931,"Thane, Maharashtra, IN (19.245, 72.985)",2026-04-01 09:59,1.0,19.2452657,72.9845021,True,False,True,S315403777,
commyn,Common Myna,Acridotheres tristis,L57997931,"Thane, Maharashtra, IN (19.245, 72.985)",2026-04-01 09:59,2.0,19.2452657,72.9845021,True,False,True,S315403777,
junmyn1,Jungle Myna,Acridotheres fuscus,L57997931,"Thane, Maharashtra, IN (19.245, 72.985)",2026-04-01 09:59,2.0,19.2452657,72.9845021,True,False,True,S315403777,
pabflo1,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,L57997931,"Thane, Maharashtra, IN (19.245, 72.985)",2026-04-01 09:59,1.0,19.2452657,72.9845021,True,False,True,S315403777,
cintit13,Asian Tit,Parus cinereus,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,1.0,18.5416394,73.8043632,True,False,True,S315401363,
ashpri1,Ashy Prinia,Prinia socialis,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,2.0,18.5416394,73.8043632,True,False,True,S315401363,
revbul,Red-vented Bulbul,Pycnonotus cafer,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,1.0,18.5416394,73.8043632,True,False,True,S315401363,
indwhe1,Indian White-eye,Zosterops palpebrosus,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,1.0,18.5416394,73.8043632,True,False,True,S315401363,
lagbab2,Large Gray Babbler,Argya malcolmi,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,2.0,18.5416394,73.8043632,True,False,True,S315401363,
magrob,Oriental Magpie-Robin,Copsychus saularis,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,2.0,18.5416394,73.8043632,True,False,True,S315401363,
pursun4,Purple Sunbird,Cinnyris asiaticus,L57680041,"Prithvi Hostel, IITM",2026-04-01 09:08,4.0,18.5416394,73.8043632,True,False,True,S315401363,
laudov1,Laughing Dove,Spilopelia senegalensis,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,1.0,21.3008249,77.5163808,True,False,False,S315399788,
rewlap1,Red-wattled Lapwing,Vanellus indicus,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,4.0,21.3008249,77.5163808,True,False,False,S315399788,
shikra1,Shikra,Tachyspiza badia,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,1.0,21.3008249,77.5163808,True,False,False,S315399788,
grnbee3,Asian Green Bee-eater,Merops orientalis,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,1.0,21.3008249,77.5163808,True,False,False,S315399788,
duscrm1,Dusky Crag-Martin,Ptyonoprogne concolor,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,3.0,21.3008249,77.5163808,True,False,False,S315399788,
brasta1,Brahminy Starling,Sturnia pagodarum,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,1.0,21.3008249,77.5163808,True,False,False,S315399788,
indrob1,Indian Robin,Copsychus fulicatus,L39047491,"Bicchan River, Paratwada",2026-04-01 08:56,3.0,21.3008249,77.5163808,True,False,False,S315399788,
inpher1,Indian Pond-Heron,Ardeola grayii,L61523112,"Papanas wadi, Mumbai, Maharashtra, IN (18.966, 72.806)",2026-04-01 08:46,1.0,18.9664795,72.8058342,True,False,True,S315398274,
blakit1,Black Kite,Milvus migrans,L61523112,"Papanas wadi, Mumbai, Maharashtra, IN (18.966, 72.806)",2026-04-01 08:46,,18.9664795,72.8058342,True,False,True,S315398274,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,L61523112,"Papanas wadi, Mumbai, Maharashtra, IN (18.966, 72.806)",2026-04-01 08:46,1.0,18.9664795,72.8058342,True,False,True,S315398274,
alepar2,Alexandrine Parakeet,Psittacula eupatria,L61523112,"Papanas wadi, Mumbai, Maharashtra, IN (18.966, 72.806)",2026-04-01 08:46,,18.9664795,72.8058342,True,False,True,S315398274,
rorpar,Rose-ringed Parakeet,Psittacula krameri,L61523112,"Papanas wadi, Mumbai, Maharashtra, IN (18.966, 72.806)",2026-04-01 08:46,,18.9664795,72.8058342,True,False,True,S315398274,
labcro1,Large-billed Crow,Corvus macrorhynchos,L61523112,"Papanas wadi, Mumbai, Maharashtra, IN (18.966, 72.806)",2026-04-01 08:46,,18.9664795,72.8058342,True,False,True,S315398274,
ingori1,Indian Golden Oriole,Oriolus kundoo,L12471688,"Koyna Vasahat, Karad",2026-04-01 08:31,1.0,17.2566592,74.1704424,True,False,True,S315396926,
whbbul2,White-browed Bulbul,Pycnonotus luteolus,L12471688,"Koyna Vasahat, Karad",2026-04-01 08:31,1.0,17.2566592,74.1704424,True,False,True,S315396926,
grecou1,Greater Coucal,Centropus sinensis,L5182320,Magarpatta City,2026-04-01 08:24,2.0,18.5150216,73.926428,True,False,False,S315398365,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,L5182320,Magarpatta City,2026-04-01 08:24,1.0,18.5150216,73.926428,True,False,False,S315398365,
bladro1,Black Drongo,Dicrurus macrocercus,L5182320,Magarpatta City,2026-04-01 08:24,1.0,18.5150216,73.926428,True,False,False,S315398365,
taifly1,Taiga Flycatcher,Ficedula albicilla,L5182320,Magarpatta City,2026-04-01 08:24,1.0,18.5150216,73.926428,True,False,False,S315398365,
compea,Indian Peafowl,Pavo cristatus,L3364751,Sahyadri School (KFI),2026-04-01 07:59,2.0,18.9857699,73.7706828,True,False,False,S315397071,
gryfra,Gray Francolin,Ortygornis pondicerianus,L3364751,Sahyadri School (KFI),2026-04-01 07:59,1.0,18.9857699,73.7706828,True,False,False,S315397071,
comior1,Common Iora,Aegithina tiphia,L3364751,Sahyadri School (KFI),2026-04-01 07:59,1.0,18.9857699,73.7706828,True,False,False,S315397071,
y00621,Eastern Red-rumped Swallow,Cecropis daurica,L3364751,Sahyadri School (KFI),2026-04-01 07:59,2.0,18.9857699,73.7706828,True,False,False,S315397071,
junbab2,Jungle Babbler,Argya striata,L3364751,Sahyadri School (KFI),2026-04-01 07:59,7.0,18.9857699,73.7706828,True,False,False,S315397071,
tibfly3,Tickell's Blue Flycatcher,Cyornis tickelliae,L3364751,Sahyadri School (KFI),2026-04-01 07:59,1.0,18.9857699,73.7706828,True,False,False,S315397071,
spodov,Spotted Dove,Spilopelia chinensis,L10788572,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola",2026-04-01 07:56,1.0,20.7006089,77.0370823,True,False,False,S315403228,
bkrfla1,Black-rumped Flameback,Dinopium benghalense,L10788572,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola",2026-04-01 07:56,2.0,20.7006089,77.0370823,True,False,False,S315403228,
blhori1,Black-hooded Oriole,Oriolus xanthornus,L10788572,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola",2026-04-01 07:56,1.0,20.7006089,77.0370823,True,False,False,S315403228,
orhthr1,Orange-headed Thrush,Geokichla citrina,L10788572,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola",2026-04-01 07:56,2.0,20.7006089,77.0370823,True,False,False,S315403228,
blared1,Black Redstart,Phoenicurus ochruros,L10788572,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola",2026-04-01 07:56,1.0,20.7006089,77.0370823,True,False,False,S315403228,
purswa3,Gray-headed Swamphen,Porphyrio poliocephalus,L58939152,"56 Maharashtra State Highway 255, Nagpur, Maharashtra, IN (21.125, 79.025)",2026-04-01 07:49,2.0,21.1248567,79.0250883,True,False,True,S315400308,
lotshr1,Long-tailed Shrike,Lanius schach,L58939152,"56 Maharashtra State Highway 255, Nagpur, Maharashtra, IN (21.125, 79.025)",2026-04-01 07:49,1.0,21.1248567,79.0250883,True,False,True,S315400308,
yeebab1,Yellow-eyed Babbler,Chrysomma sinense,L3382830,"Vrundavan villa outskirts and nearby fields, Sangli, Maharashtra",2026-04-01 07:48,4.0,16.8315456,74.6027684,True,False,True,S315397099,
litswi1,Little Swift,Apus affinis,L22327332,Prakash Nagar open plots,2026-04-01 07:41,5.0,20.7514722,78.6076268,True,False,False,S315395523,
plhpar1,Plum-headed Parakeet,Psittacula cyanocephala,L22327332,Prakash Nagar open plots,2026-04-01 07:41,1.0,20.7514722,78.6076268,True,False,False,S315395523,
witswa1,Wire-tailed Swallow,Hirundo smithii,L22327332,Prakash Nagar open plots,2026-04-01 07:41,1.0,20.7514722,78.6076268,True,False,False,S315395523,
indcha1,Brown Rock Chat,Oenanthe fusca,L22327332,Prakash Nagar open plots,2026-04-01 07:41,1.0,20.7514722,78.6076268,True,False,False,S315395523,
indsil,Indian Silverbill,Euodice malabarica,L22327332,Prakash Nagar open plots,2026-04-01 07:41,5.0,20.7514722,78.6076268,True,False,False,S315395523,
litcor1,Little Cormorant,Microcarbo niger,L28192914,"Tirora, Maharashtra, IN (Forest Office Quarter)",2026-04-01 07:38,2.0,21.4105592,79.9262893,True,False,True,S315390507,
categr2,Eastern Cattle-Egret,Ardea coromanda,L28192914,"Tirora, Maharashtra, IN (Forest Office Quarter)",2026-04-01 07:38,4.0,21.4105592,79.9262893,True,False,True,S315390507,
inghor2,Indian Gray Hornbill,Ocyceros birostris,L28192914,"Tirora, Maharashtra, IN (Forest Office Quarter)",2026-04-01 07:38,5.0,21.4105592,79.9262893,True,False,True,S315390507,
boowar1,Booted Warbler,Iduna caligata,L28192914,"Tirora, Maharashtra, IN (Forest Office Quarter)",2026-04-01 07:38,2.0,21.4105592,79.9262893,True,False,True,S315390507,
leswhi4,Lesser Whitethroat,Curruca curruca,L28192914,"Tirora, Maharashtra, IN (Forest Office Quarter)",2026-04-01 07:38,1.0,21.4105592,79.9262893,True,False,True,S315390507,
aspsta2,Indian Pied Starling,Gracupica contra,L28192914,"Tirora, Maharashtra, IN (Forest Office Quarter)",2026-04-01 07:38,3.0,21.4105592,79.9262893,True,False,True,S315390507,
blhibi1,Black-headed Ibis,Threskiornis melanocephalus,L15265582,Swagat 157/1,2026-04-01 07:30,1.0,18.6431052,73.7765019,True,False,True,S315397142,
aspfly1,Indian Paradise-Flycatcher,Terpsiphone paradisi,L15265582,Swagat 157/1,2026-04-01 07:30,1.0,18.6431052,73.7765019,True,False,True,S315397142,
blrwar1,Blyth's Reed Warbler,Acrocephalus dumetorum,L15265582,Swagat 157/1,2026-04-01 07:30,1.0,18.6431052,73.7765019,True,False,True,S315397142,
redspu1,Red Spurfowl,Galloperdix spadicea,L6072612,Green Valley Park,2026-04-01 07:28,4.0,19.0328903,73.0332068,True,False,False,S315398206,
aspswi1,Asian Palm Swift,Cypsiurus balasiensis,L6072612,Green Valley Park,2026-04-01 07:28,1.0,19.0328903,73.0332068,True,False,False,S315398206,
putbab1,Puff-throated Babbler,Pellorneum ruficeps,L6072612,Green Valley Park,2026-04-01 07:28,2.0,19.0328903,73.0332068,True,False,False,S315398206,
wecsun1,Vigors's Sunbird,Aethopyga vigorsii,L6072612,Green Valley Park,2026-04-01 07:28,2.0,19.0328903,73.0332068,True,False,False,S315398206,
smamin1,Small Minivet,Pericrocotus cinnamomeus,L5465643,Bhusawal Thermal Power Station (BTPS)--Between 210MW & 500MW,2026-04-01 07:26,2.0,21.0495433,75.8476756,True,False,False,S315393885,
gybpri1,Gray-breasted Prinia,Prinia hodgsonii,L5465643,Bhusawal Thermal Power Station (BTPS)--Between 210MW & 500MW,2026-04-01 07:26,4.0,21.0495433,75.8476756,True,False,False,S315393885,
plapri1,Plain Prinia,Prinia inornata,L5465643,Bhusawal Thermal Power Station (BTPS)--Between 210MW & 500MW,2026-04-01 07:26,4.0,21.0495433,75.8476756,True,False,False,S315393885,
grywag,Gray Wagtail,Motacilla cinerea,L5465643,Bhusawal Thermal Power Station (BTPS)--Between 210MW & 500MW,2026-04-01 07:26,1.0,21.0495433,75.8476756,True,False,False,S315393885,
whcbar1,White-cheeked Barbet,Psilopogon viridis,L61518808,dr.balasaheb Sawant Konkan Krishi Vidyapeeth Dapoli,2026-04-01 07:24,2.0,17.7540567,73.1787201,True,False,True,S315389657,
